customer_id,signup_date,country,segment
7836,2023-03-27,AU,New
7837,2023-09-24,US,Premium
7838,2023-04-01,UK,Regular
7839,2023-11-30,UK,Regular
7840,2023-01-18,AU,Regular
7841,2023-08-18,CA,Regular
7842,2023-05-30,CA,Premium
7843,2023-11-02,UK,Regular
7844,2023-10-25,UK,Regular
7845,2023-09-08,UK,Premium
7846,2023-09-08,US,Premium
7847,2023-12-27,US,New
7848,2023-09-11,UK,Regular
7849,2023-09-30,CA,Premium
7850,2023-03-07,CA,New
7851,2023-05-26,US,Regular
7852,2023-04-16,US,Regular
7853,2023-05-28,AU,Regular
7854,2023-03-01,AU,New
7855,2023-04-09,AU,Regular
7856,2023-07-29,AU,Regular
7857,2023-03-21,CA,New
7858,2023-04-07,US,Regular
7859,2023-10-18,AU,New
7860,2023-12-01,UK,Premium
7861,2023-08-10,CA,Regular
7862,2023-04-13,CA,Premium
7863,2023-08-17,US,Regular
7864,2023-06-03,US,Premium
7865,2023-01-03,UK,New
7866,2023-04-04,UK,Premium
7867,2023-03-06,US,Regular
7868,2023-04-10,AU,Premium
7869,2023-08-24,CA,Regular
7870,2023-08-15,UK,Regular
7871,2023-02-10,UK,Premium
7872,2023-03-05,US,Regular
7873,2023-10-28,UK,Regular
7874,2023-07-13,AU,Premium
7875,2023-04-18,CA,Regular
7876,2023-08-13,US,Regular
7877,2023-12-11,US,New
7878,2023-01-07,UK,Premium
7879,2023-04-25,CA,New
7880,2023-05-11,UK,New
7881,2023-03-16,US,Regular
7882,2023-08-16,UK,Regular
7883,2023-04-11,US,Regular
7884,2023-05-08,CA,Premium
7885,2023-06-28,CA,Regular
7886,2023-10-01,CA,Premium
7887,2023-03-23,AU,New
7888,2023-06-27,CA,Regular
7889,2023-07-04,US,Regular
7890,2023-06-01,AU,Premium
7891,2023-02-27,UK,Regular
7892,2023-12-15,AU,New
7893,2023-04-20,UK,Regular
7894,2023-07-06,UK,Regular
7895,2023-02-07,AU,Regular
7896,2023-06-11,US,Premium
7897,2023-05-14,AU,Premium
7898,2023-01-25,AU,Regular
7899,2023-10-16,CA,Premium
7900,2023-09-18,UK,New
7901,2023-07-05,US,New
7902,2023-12-24,US,Regular
7903,2023-02-16,US,Regular
7904,2023-10-07,CA,Premium
7905,2023-07-01,UK,Regular
7906,2023-02-13,AU,Premium
7907,2023-11-07,UK,New
7908,2023-12-16,CA,Regular
7909,2023-08-26,CA,Regular
7910,2023-10-16,US,Regular
7911,2023-05-25,AU,Premium
7912,2023-10-10,CA,New
7913,2023-03-13,US,New
7914,2023-03-15,AU,Regular
7915,2023-10-21,UK,Premium
7916,2023-07-09,AU,New
7917,2023-09-04,UK,Regular
7918,2023-10-17,AU,Premium
7919,2023-03-28,CA,Premium
7920,2023-01-12,US,Premium
7921,2023-05-24,US,New
7922,2023-11-06,US,Regular
7923,2023-09-04,CA,Premium
7924,2023-10-04,CA,Premium
7925,2023-05-09,AU,Premium
7926,2023-06-02,CA,Premium
7927,2023-09-23,AU,Premium
7928,2023-04-29,AU,New
7929,2023-11-07,UK,Premium
7930,2023-03-24,CA,Premium
7931,2023-12-01,AU,New
7932,2023-10-14,UK,Regular
7933,2023-12-27,US,Premium
7934,2023-08-16,AU,Regular
7935,2023-11-29,AU,Regular
7936,2023-05-21,US,New
7937,2023-04-10,AU,Premium
7938,2023-09-29,CA,Premium
7939,2023-09-18,UK,New
7940,2023-03-13,US,Regular
7941,2023-09-17,AU,Regular
7942,2023-08-09,AU,Regular
7943,2023-09-13,AU,Regular
7944,2023-01-12,CA,Premium
7945,2023-01-23,US,Regular
7946,2023-07-06,UK,Regular
7947,2023-01-21,CA,New
7948,2023-08-13,CA,Premium
7949,2023-01-24,US,Regular
7950,2023-04-08,AU,New
7951,2023-11-07,AU,New
7952,2023-09-28,CA,Premium
7953,2023-07-25,US,New
7954,2023-03-06,US,Regular
7955,2023-04-03,CA,New
7956,2023-03-14,UK,New
7957,2023-06-05,US,Premium
7958,2023-11-11,US,Regular
7959,2023-06-10,AU,New
7960,2023-08-04,UK,Premium
7961,2023-08-26,CA,Premium
7962,2023-02-07,CA,Premium
7963,2023-05-28,CA,Regular
7964,2023-01-03,CA,Premium
7965,2023-01-26,AU,New
7966,2023-08-23,US,Premium
7967,2023-06-12,CA,New
7968,2023-05-25,CA,New
7969,2023-11-14,AU,New
7970,2023-03-02,CA,New
7971,2023-02-26,CA,New
7972,2023-11-12,UK,Premium
7973,2023-12-29,US,Regular
7974,2023-08-23,CA,Premium
7975,2023-09-03,UK,Premium
7976,2023-07-18,US,Premium
7977,2023-01-11,US,New
7978,2023-01-26,AU,Premium
7979,2023-03-19,US,New
7980,2023-06-04,UK,New
7981,2023-01-20,US,New
7982,2023-02-24,US,New
7983,2023-05-22,CA,New
7984,2023-01-05,UK,New
7985,2023-01-04,CA,New
7986,2023-07-21,CA,Premium
7987,2023-12-30,CA,Premium
7988,2023-04-19,AU,Premium
7989,2023-02-05,AU,New
7990,2023-12-28,UK,Regular
7991,2023-05-12,CA,New
7992,2023-07-01,AU,Regular
7993,2023-08-24,UK,Regular
7994,2023-06-13,CA,Regular
7995,2023-09-19,US,Premium
7996,2023-09-05,US,New
7997,2023-08-10,UK,New
7998,2023-02-24,UK,Regular
7999,2023-03-23,CA,Premium
8000,2023-10-14,AU,Premium
8001,2023-05-11,AU,Regular
8002,2023-10-29,AU,Regular
8003,2023-06-03,CA,Regular
8004,2023-10-28,CA,Regular
8005,2023-01-26,AU,Regular
8006,2023-03-03,US,Premium
8007,2023-08-15,AU,New
8008,2023-07-25,CA,New
8009,2023-04-02,US,Premium
8010,2023-04-27,UK,Premium
8011,2023-06-19,UK,Regular
8012,2023-05-23,UK,Regular
8013,2023-09-15,AU,Premium
8014,2023-02-01,UK,Regular
8015,2023-11-29,CA,Premium
8016,2023-07-22,AU,Regular
8017,2023-02-17,US,Regular
8018,2023-03-02,AU,Regular
8019,2023-07-14,US,Regular
8020,2023-12-10,AU,Regular
8021,2023-06-10,US,Premium
8022,2023-01-19,US,Regular
8023,2023-09-03,CA,Regular
8024,2023-12-12,UK,Premium
8025,2023-03-10,CA,Premium
8026,2023-09-28,UK,Premium
8027,2023-03-25,US,Premium
8028,2023-09-14,CA,New
8029,2023-01-06,AU,New
8030,2023-12-24,US,Premium
8031,2023-11-14,CA,New
8032,2023-09-07,CA,Regular
8033,2023-03-07,UK,Premium
8034,2023-08-11,US,Regular
8035,2023-09-20,CA,New
8036,2023-04-08,AU,Regular
8037,2023-07-22,AU,Premium
8038,2023-07-28,UK,Regular
8039,2023-11-10,UK,New
8040,2023-06-15,AU,Regular
8041,2023-09-04,AU,Premium
8042,2023-02-25,UK,Premium
8043,2023-07-25,US,Regular
8044,2023-07-10,US,Regular
8045,2023-11-22,AU,Regular
8046,2023-10-16,UK,Premium
8047,2023-08-20,CA,New
8048,2023-08-10,AU,Premium
8049,2023-08-19,CA,Premium
8050,2023-07-16,UK,Premium
8051,2023-03-08,UK,Regular
8052,2023-06-27,UK,New
8053,2023-03-14,US,Premium
8054,2023-11-18,AU,Premium
8055,2023-03-20,US,Regular
8056,2023-10-01,UK,Regular
8057,2023-10-14,AU,Premium
8058,2023-09-11,UK,Premium
8059,2023-05-17,UK,Regular
8060,2023-10-18,AU,Regular
8061,2023-09-05,US,Regular
8062,2023-09-11,CA,Premium
8063,2023-12-14,US,Regular
8064,2023-09-30,US,Regular
8065,2023-03-30,AU,Premium
8066,2023-11-03,US,New
8067,2023-01-01,UK,Regular
8068,2023-10-10,AU,Regular
8069,2023-04-03,UK,Regular
8070,2023-12-24,AU,Premium
8071,2023-12-16,CA,New
8072,2023-05-01,US,Premium
8073,2023-12-04,US,Premium
8074,2023-07-09,US,Premium
8075,2023-11-03,AU,New
8076,2023-12-04,US,Regular
8077,2023-08-03,CA,Premium
8078,2023-08-23,AU,Regular
8079,2023-07-14,US,Premium
8080,2023-03-13,CA,Regular
8081,2023-06-27,AU,Regular
8082,2023-12-21,AU,New
8083,2023-06-13,UK,New
8084,2023-10-04,CA,Regular
8085,2023-04-26,AU,Premium
8086,2023-12-15,CA,Regular
8087,2023-06-23,US,Regular
8088,2023-10-03,US,Regular
8089,2023-11-16,AU,Regular
8090,2023-04-26,US,New
8091,2023-12-18,UK,Regular
8092,2023-07-02,US,Premium
8093,2023-01-29,AU,Premium
8094,2023-11-24,US,Premium
8095,2023-07-18,AU,Premium
8096,2023-12-07,AU,New
8097,2023-10-30,CA,Premium
8098,2023-02-19,UK,Premium
8099,2023-12-26,US,New
8100,2023-11-05,US,Regular
8101,2023-03-17,UK,Premium
8102,2023-11-16,UK,Regular
8103,2023-07-20,AU,New
8104,2023-08-07,AU,Regular
8105,2023-08-30,CA,Premium
8106,2023-09-05,UK,Premium
8107,2023-08-17,UK,Premium
8108,2023-11-18,CA,New
8109,2023-03-15,UK,Premium
8110,2023-06-12,UK,New
8111,2023-11-17,AU,Regular
8112,2023-02-02,CA,New
8113,2023-08-18,US,Premium
8114,2023-01-06,UK,New
8115,2023-10-30,CA,Premium
8116,2023-08-03,AU,New
8117,2023-01-30,AU,New
8118,2023-04-05,CA,Premium
8119,2023-03-19,CA,Regular
8120,2023-08-20,UK,New
8121,2023-12-12,US,New
8122,2023-12-05,AU,Regular
8123,2023-06-17,UK,Regular
8124,2023-01-07,AU,Regular
8125,2023-06-22,CA,Regular
8126,2023-10-02,US,Premium
8127,2023-01-23,CA,Premium
8128,2023-01-02,CA,Premium
8129,2023-08-05,CA,New
8130,2023-11-18,US,Regular
8131,2023-11-28,CA,New
8132,2023-06-01,US,Regular
8133,2023-11-14,US,New
8134,2023-12-29,CA,New
8135,2023-11-24,UK,Regular
8136,2023-05-29,CA,Regular
8137,2023-04-18,AU,Premium
8138,2023-08-17,AU,Regular
8139,2023-02-01,CA,New
8140,2023-08-14,AU,New
8141,2023-08-27,CA,Regular
8142,2023-05-10,CA,New
8143,2023-06-02,UK,Premium
8144,2023-07-23,US,Regular
8145,2023-08-01,CA,Regular
8146,2023-12-19,UK,Regular
8147,2023-12-25,AU,New
8148,2023-09-16,US,Premium
8149,2023-02-16,UK,Regular
8150,2023-09-09,AU,Premium
8151,2023-11-05,US,Premium
8152,2023-07-25,US,New
8153,2023-08-27,AU,Regular
8154,2023-06-29,UK,Premium
8155,2023-08-31,US,New
8156,2023-03-14,CA,Regular
8157,2023-04-30,CA,New
8158,2023-06-15,CA,Premium
8159,2023-06-17,CA,Premium
8160,2023-09-25,AU,Regular
8161,2023-08-05,UK,New
8162,2023-12-27,AU,Regular
8163,2023-12-10,UK,New
8164,2023-10-10,US,New
8165,2023-07-25,CA,Regular
8166,2023-11-09,US,New
8167,2023-08-22,US,Premium
8168,2023-09-07,AU,Premium
8169,2023-03-17,US,Regular
8170,2023-03-15,AU,New
8171,2023-08-01,UK,New
8172,2023-05-15,CA,Regular
8173,2023-12-18,UK,New
8174,2023-03-27,US,Premium
8175,2023-05-25,US,Premium
8176,2023-06-19,US,Regular
8177,2023-11-14,UK,Regular
8178,2023-07-06,CA,Regular
8179,2023-08-31,US,New
8180,2023-09-13,US,Regular
8181,2023-01-29,AU,Regular
8182,2023-10-04,UK,Regular
8183,2023-11-22,US,Premium
8184,2023-07-31,CA,Premium
8185,2023-07-31,AU,New
8186,2023-04-12,AU,Regular
8187,2023-03-24,UK,New
8188,2023-01-02,UK,New
8189,2023-08-15,CA,Regular
8190,2023-07-15,UK,New
8191,2023-04-25,AU,Regular
8192,2023-04-08,UK,Premium
8193,2023-01-17,AU,New
8194,2023-05-15,US,Premium
8195,2023-06-14,US,Regular
8196,2023-01-26,AU,Premium
8197,2023-08-29,AU,Premium
8198,2023-10-14,US,New
8199,2023-11-21,US,Regular
8200,2023-09-23,UK,Premium
8201,2023-12-15,AU,New
8202,2023-04-13,US,Regular
8203,2023-12-18,AU,Premium
8204,2023-11-09,AU,Premium
8205,2023-02-12,AU,Premium
8206,2023-03-17,UK,Regular
8207,2023-12-04,CA,New
8208,2023-08-29,AU,Premium
8209,2023-02-04,CA,Premium
8210,2023-06-12,UK,Premium
8211,2023-06-28,UK,New
8212,2023-09-02,US,Premium
8213,2023-11-04,UK,New
8214,2023-01-16,US,Premium
8215,2023-09-16,US,Premium
8216,2023-07-26,AU,New
8217,2023-10-19,UK,Regular
8218,2023-12-26,UK,Regular
8219,2023-03-19,US,New
8220,2023-07-13,UK,New
8221,2023-01-28,US,Premium
8222,2023-08-15,AU,Premium
8223,2023-10-20,US,Regular
8224,2023-01-12,AU,Premium
8225,2023-08-25,AU,New
8226,2023-03-29,CA,Regular
8227,2023-02-21,US,New
8228,2023-09-29,AU,Premium
8229,2023-06-20,US,New
8230,2023-08-19,CA,Regular
8231,2023-02-16,UK,Premium
8232,2023-09-05,US,Regular
8233,2023-02-08,UK,Premium
8234,2023-02-05,CA,Premium
8235,2023-03-24,US,New
8236,2023-07-24,US,Regular
8237,2023-10-14,US,Premium
8238,2023-05-05,AU,Regular
8239,2023-04-15,US,Regular
8240,2023-12-22,UK,New
8241,2023-04-30,CA,Regular
8242,2023-11-18,UK,New
8243,2023-07-16,US,Regular
8244,2023-10-28,AU,Premium
8245,2023-10-21,AU,Premium
8246,2023-02-11,UK,Regular
8247,2023-02-09,AU,New
8248,2023-11-10,AU,New
8249,2023-12-05,UK,New
8250,2023-12-20,CA,New
8251,2023-10-16,AU,New
8252,2023-10-31,CA,Premium
8253,2023-04-07,AU,New
8254,2023-07-14,UK,Premium
8255,2023-08-08,CA,Regular
8256,2023-05-23,US,Regular
8257,2023-01-30,CA,Premium
8258,2023-06-13,CA,Regular
8259,2023-06-22,US,Premium
8260,2023-04-17,AU,New
8261,2023-08-05,US,Regular
8262,2023-09-06,US,New
8263,2023-06-20,CA,New
8264,2023-05-03,CA,Regular
8265,2023-09-27,AU,Regular
8266,2023-07-28,AU,Premium
8267,2023-02-18,AU,Premium
8268,2023-12-31,UK,New
8269,2023-01-02,US,Premium
8270,2023-06-09,US,Premium
8271,2023-08-19,CA,Regular
8272,2023-02-23,AU,New
8273,2023-04-28,UK,New
8274,2023-11-23,US,Regular
8275,2023-01-21,US,New
8276,2023-07-13,UK,Premium
8277,2023-09-19,UK,New
8278,2023-09-25,CA,New
8279,2023-07-09,UK,Regular
8280,2023-11-07,US,Regular
8281,2023-05-19,CA,Regular
8282,2023-12-03,UK,Premium
8283,2023-07-02,AU,New
8284,2023-12-31,UK,Regular
8285,2023-12-20,AU,Premium
8286,2023-06-10,US,New
8287,2023-05-06,CA,Regular
8288,2023-09-23,CA,New
8289,2023-08-31,US,New
8290,2023-09-06,US,Premium
8291,2023-08-15,AU,Premium
8292,2023-08-25,UK,New
8293,2023-11-12,UK,New
8294,2023-01-14,UK,Regular
8295,2023-12-18,CA,New
8296,2023-08-08,US,Premium
8297,2023-09-28,UK,Premium
8298,2023-12-28,US,Regular
8299,2023-05-25,CA,Regular
8300,2023-02-14,UK,Regular
8301,2023-01-24,CA,New
8302,2023-01-09,UK,Premium
8303,2023-12-08,CA,Regular
8304,2023-10-15,UK,New
8305,2023-04-29,US,Regular
8306,2023-08-05,AU,New
8307,2023-06-28,US,Regular
8308,2023-08-11,UK,Regular
8309,2023-06-27,CA,Premium
8310,2023-03-18,US,Regular
8311,2023-03-20,CA,New
8312,2023-12-06,UK,New
8313,2023-03-12,US,New
8314,2023-08-22,UK,Premium
8315,2023-09-19,AU,Premium
8316,2023-04-25,CA,New
8317,2023-10-11,UK,Premium
8318,2023-07-21,UK,New
8319,2023-04-07,UK,Regular
8320,2023-10-06,AU,Regular
8321,2023-12-30,US,New
8322,2023-11-18,UK,Premium
8323,2023-08-24,AU,Premium
8324,2023-05-06,AU,Premium
8325,2023-04-03,US,Regular
8326,2023-01-28,UK,New
8327,2023-05-01,AU,Premium
8328,2023-02-05,US,Premium
8329,2023-01-02,UK,Regular
8330,2023-01-06,CA,New
8331,2023-04-05,CA,New
8332,2023-07-03,CA,Regular
8333,2023-03-12,UK,Premium
8334,2023-06-01,CA,Regular
8335,2023-07-14,UK,Premium
8336,2023-08-03,CA,Regular
8337,2023-02-11,AU,New
8338,2023-02-09,US,Premium
8339,2023-07-20,CA,Regular
8340,2023-04-07,US,New
8341,2023-05-08,CA,Premium
8342,2023-08-03,AU,Premium
8343,2023-11-12,AU,Premium
8344,2023-08-23,UK,Premium
8345,2023-04-03,AU,Regular
8346,2023-10-08,UK,Regular
8347,2023-12-27,AU,Regular
8348,2023-04-17,CA,Regular
8349,2023-01-16,AU,Regular
8350,2023-06-17,CA,New
8351,2023-01-06,AU,Regular
8352,2023-05-14,US,New
8353,2023-09-22,CA,Regular
8354,2023-06-11,UK,New
8355,2023-03-17,UK,Premium
8356,2023-01-26,AU,Premium
8357,2023-03-12,UK,Regular
8358,2023-11-11,US,Regular
8359,2023-05-25,UK,Regular
8360,2023-05-26,UK,New
8361,2023-10-15,CA,Regular
8362,2023-10-22,AU,Regular
8363,2023-02-09,US,New
8364,2023-01-20,US,Regular
8365,2023-01-08,CA,Regular
8366,2023-11-23,UK,New
8367,2023-09-29,US,Premium
8368,2023-09-05,US,New
8369,2023-07-04,AU,Premium
8370,2023-11-21,US,New
8371,2023-10-04,UK,New
8372,2023-02-09,AU,New
8373,2023-09-22,AU,New
8374,2023-04-01,AU,New
8375,2023-08-15,US,Premium
8376,2023-12-30,US,Regular
8377,2023-03-08,CA,Regular
8378,2023-03-02,US,Premium
8379,2023-09-24,CA,Premium
8380,2023-09-22,UK,Regular
8381,2023-10-06,AU,Premium
8382,2023-11-28,US,Regular
8383,2023-04-05,US,New
8384,2023-07-25,AU,Regular
8385,2023-11-23,AU,Regular
8386,2023-05-08,AU,Regular
8387,2023-01-04,US,Premium
8388,2023-08-10,CA,New
8389,2023-07-07,US,Premium
8390,2023-11-05,US,Premium
8391,2023-10-08,CA,Premium
8392,2023-06-28,US,Regular
8393,2023-06-16,UK,Regular
8394,2023-01-10,UK,Regular
8395,2023-02-12,CA,Regular
8396,2023-12-11,US,Regular
8397,2023-01-14,US,Regular
8398,2023-04-25,AU,Regular
8399,2023-01-03,US,New
8400,2023-11-06,CA,Premium
8401,2023-03-13,CA,Premium
8402,2023-04-09,US,Premium
8403,2023-01-07,US,Premium
8404,2023-03-23,CA,Regular
8405,2023-08-12,UK,New
8406,2023-02-08,CA,Regular
8407,2023-09-15,US,New
8408,2023-02-16,US,Premium
8409,2023-08-06,CA,Regular
8410,2023-09-06,AU,Premium
8411,2023-02-03,US,Premium
8412,2023-02-26,AU,Premium
8413,2023-04-08,CA,Regular
8414,2023-07-07,UK,Regular
8415,2023-05-16,CA,New
8416,2023-11-01,AU,Premium
8417,2023-09-08,UK,Premium
8418,2023-03-26,AU,Premium
8419,2023-12-13,CA,New
8420,2023-12-22,UK,Regular
8421,2023-04-02,CA,New
8422,2023-02-11,AU,New
8423,2023-12-24,US,New
8424,2023-07-12,AU,Regular
8425,2023-09-03,US,New
8426,2023-09-12,CA,New
8427,2023-03-08,UK,Premium
8428,2023-10-08,AU,New
8429,2023-02-22,US,Premium
8430,2023-09-15,CA,Premium
8431,2023-04-22,AU,Regular
8432,2023-03-21,CA,Premium
8433,2023-10-05,AU,New
8434,2023-06-10,UK,New
8435,2023-11-27,US,Regular
8436,2023-06-03,CA,New
8437,2023-01-01,CA,Regular
8438,2023-03-21,CA,Premium
8439,2023-02-22,CA,New
8440,2023-05-29,US,Premium
8441,2023-03-11,CA,Premium
8442,2023-05-29,AU,New
8443,2023-10-13,CA,Premium
8444,2023-06-20,UK,Regular
8445,2023-07-15,US,Premium
8446,2023-08-19,US,Regular
8447,2023-03-27,CA,New
8448,2023-09-25,AU,Premium
8449,2023-12-31,UK,Regular
8450,2023-11-11,CA,Premium
8451,2023-11-13,US,New
8452,2023-05-14,AU,New
8453,2023-03-10,AU,New
8454,2023-05-08,UK,New
8455,2023-09-01,US,New
8456,2023-09-22,CA,Premium
8457,2023-03-28,AU,Premium
8458,2023-11-08,US,New
8459,2023-06-07,UK,Premium
8460,2023-11-05,CA,Regular
8461,2023-03-09,CA,New
8462,2023-01-02,UK,Premium
8463,2023-06-27,US,New
8464,2023-07-27,US,Regular
8465,2023-07-29,CA,Regular
8466,2023-01-02,US,Regular
8467,2023-01-10,US,Premium
8468,2023-10-11,CA,Regular
8469,2023-01-06,CA,Regular
8470,2023-09-18,UK,New
8471,2023-04-15,CA,New
8472,2023-12-30,UK,New
8473,2023-11-15,UK,Premium
8474,2023-09-29,CA,New
8475,2023-05-13,AU,New
8476,2023-04-28,CA,Premium
8477,2023-09-11,AU,Regular
8478,2023-09-08,US,Premium
8479,2023-04-05,US,Premium
8480,2023-05-19,AU,Premium
8481,2023-07-08,US,New
8482,2023-07-11,UK,Regular
8483,2023-06-11,CA,Regular
8484,2023-05-20,UK,Regular
8485,2023-02-24,US,Premium
8486,2023-02-25,US,Regular
8487,2023-08-21,UK,Premium
8488,2023-10-30,UK,Premium
8489,2023-07-14,CA,New
8490,2023-01-13,AU,Premium
8491,2023-10-19,AU,New
8492,2023-07-30,AU,Regular
8493,2023-12-06,UK,Regular
8494,2023-06-05,CA,Premium
8495,2023-06-24,US,New
8496,2023-10-07,US,Premium
8497,2023-06-27,AU,Regular
8498,2023-08-05,US,Premium
8499,2023-06-16,AU,Regular
8500,2023-11-18,UK,Regular
8501,2023-09-20,AU,Regular
8502,2023-08-12,US,Regular
8503,2023-11-19,AU,Regular
8504,2023-05-08,UK,New
8505,2023-12-24,AU,New
8506,2023-08-14,US,Premium
8507,2023-03-30,CA,New
8508,2023-06-29,AU,Regular
8509,2023-09-13,AU,Regular
8510,2023-11-17,US,New
8511,2023-04-21,US,Regular
8512,2023-11-13,UK,Regular
8513,2023-05-27,UK,Premium
8514,2023-12-22,US,Premium
8515,2023-02-06,CA,Regular
8516,2023-08-16,CA,New
8517,2023-06-10,US,Premium
8518,2023-03-30,UK,Premium
8519,2023-10-26,AU,Premium
8520,2023-07-27,CA,New
8521,2023-03-19,AU,Premium
8522,2023-11-22,CA,New
8523,2023-03-17,US,New
8524,2023-07-22,US,Regular
8525,2023-08-30,CA,Premium
8526,2023-10-19,CA,Premium
8527,2023-01-26,AU,Regular
8528,2023-04-12,CA,Premium
8529,2023-09-20,UK,Regular
8530,2023-04-06,CA,New
8531,2023-07-19,AU,New
8532,2023-11-20,US,Premium
8533,2023-07-07,AU,Premium
8534,2023-09-15,CA,Premium
8535,2023-03-26,AU,Premium
8536,2023-07-10,AU,Regular
8537,2023-07-05,AU,New
8538,2023-07-16,AU,Regular
8539,2023-03-02,UK,New
8540,2023-09-24,CA,New
8541,2023-11-15,UK,Regular
8542,2023-10-03,CA,Regular
8543,2023-05-19,US,Premium
8544,2023-02-01,UK,New
8545,2023-11-23,CA,New
8546,2023-07-30,CA,New
8547,2023-11-20,US,Premium
8548,2023-03-21,UK,New
8549,2023-07-14,AU,New
8550,2023-05-30,US,New
8551,2023-08-10,UK,New
8552,2023-02-13,US,New
8553,2023-05-14,UK,New
8554,2023-06-23,UK,Premium
8555,2023-05-17,UK,Regular
8556,2023-11-11,AU,Regular
8557,2023-12-02,US,Premium
8558,2023-12-29,UK,Regular
8559,2023-09-26,UK,New
8560,2023-07-15,CA,Premium
8561,2023-10-03,AU,Premium
8562,2023-04-19,AU,New
8563,2023-05-16,US,Premium
8564,2023-02-25,US,Regular
8565,2023-09-01,UK,Regular
8566,2023-03-28,CA,Premium
8567,2023-02-06,US,New
8568,2023-04-15,AU,New
8569,2023-01-31,CA,Premium
8570,2023-10-17,AU,Regular
8571,2023-05-14,CA,Regular
8572,2023-10-14,UK,Regular
8573,2023-01-15,AU,New
8574,2023-05-05,AU,New
8575,2023-04-03,UK,New
8576,2023-05-08,AU,Premium
8577,2023-09-02,US,Regular
8578,2023-02-02,US,Premium
8579,2023-11-24,US,Regular
8580,2023-02-28,CA,Regular
8581,2023-01-09,CA,New
8582,2023-09-01,CA,Premium
8583,2023-05-31,US,New
8584,2023-09-21,UK,New
8585,2023-08-31,CA,New
8586,2023-08-05,US,New
8587,2023-04-18,AU,Premium
8588,2023-01-25,AU,Regular
8589,2023-02-03,AU,Regular
8590,2023-07-04,CA,Regular
8591,2023-08-03,US,New
8592,2023-07-11,CA,Regular
8593,2023-11-30,CA,Premium
8594,2023-04-27,UK,Regular
8595,2023-01-21,CA,Premium
8596,2023-03-04,CA,New
8597,2023-03-03,CA,Regular
8598,2023-02-20,AU,Regular
8599,2023-06-27,UK,Regular
8600,2023-06-09,UK,Premium
8601,2023-06-27,US,New
8602,2023-07-20,UK,New
8603,2023-06-12,US,Premium
8604,2023-11-28,CA,New
8605,2023-09-05,UK,New
8606,2023-05-01,UK,New
8607,2023-04-28,CA,New
8608,2023-06-08,CA,Premium
8609,2023-01-30,UK,Premium
8610,2023-04-02,CA,New
8611,2023-03-14,US,Regular
8612,2023-06-24,AU,Premium
8613,2023-10-20,AU,Regular
8614,2023-10-24,AU,Regular
8615,2023-04-28,AU,Regular
8616,2023-01-05,AU,New
8617,2023-05-21,AU,Premium
8618,2023-08-20,US,Regular
8619,2023-03-24,CA,Regular
8620,2023-05-10,CA,New
8621,2023-07-26,CA,Regular
8622,2023-10-08,AU,New
8623,2023-10-14,CA,Regular
8624,2023-05-19,UK,New
8625,2023-06-02,CA,Regular
8626,2023-09-07,UK,Regular
8627,2023-12-07,CA,Regular
8628,2023-10-01,US,Premium
8629,2023-09-30,CA,New
8630,2023-08-29,UK,Premium
8631,2023-10-11,UK,Premium
8632,2023-08-18,CA,Premium
8633,2023-03-11,CA,New
8634,2023-04-03,UK,Premium
8635,2023-08-02,AU,Premium
8636,2023-04-29,UK,Premium
8637,2023-11-20,UK,Premium
8638,2023-04-18,CA,Regular
8639,2023-10-18,UK,Regular
8640,2023-07-13,AU,New
8641,2023-08-03,UK,Premium
8642,2023-11-09,UK,New
8643,2023-06-02,AU,Regular
8644,2023-05-31,UK,New
8645,2023-01-07,UK,Regular
8646,2023-04-03,CA,Regular
8647,2023-06-06,UK,Premium
8648,2023-06-11,UK,New
8649,2023-06-01,AU,New
8650,2023-11-22,UK,New
8651,2023-12-29,UK,Premium
8652,2023-03-30,AU,Regular
8653,2023-10-12,UK,Premium
8654,2023-04-28,US,Regular
8655,2023-12-10,US,New
8656,2023-09-15,UK,New
8657,2023-08-30,US,Premium
8658,2023-04-24,UK,Premium
8659,2023-07-29,US,Regular
8660,2023-09-02,AU,New
8661,2023-04-07,US,Premium
8662,2023-08-31,CA,Premium
8663,2023-05-01,CA,New
8664,2023-06-04,CA,Regular
8665,2023-03-26,AU,Premium
8666,2023-09-20,US,New
8667,2023-12-03,UK,New
8668,2023-11-17,AU,New
8669,2023-10-27,US,Premium
8670,2023-06-19,UK,New
8671,2023-06-20,CA,Regular
8672,2023-09-20,CA,Premium
8673,2023-05-30,US,Regular
8674,2023-07-11,US,Regular
8675,2023-01-10,CA,Regular
8676,2023-04-12,US,New
8677,2023-01-18,CA,Premium
8678,2023-09-05,US,Premium
8679,2023-03-13,CA,Regular
8680,2023-04-21,CA,New
8681,2023-04-29,UK,Regular
8682,2023-02-11,AU,New
8683,2023-06-16,US,New
8684,2023-12-19,CA,Premium
8685,2023-05-15,UK,Premium
8686,2023-07-19,CA,Regular
8687,2023-05-05,CA,Premium
8688,2023-09-26,AU,Premium
8689,2023-02-20,US,Premium
8690,2023-10-20,AU,Regular
8691,2023-09-12,AU,New
8692,2023-07-29,UK,Premium
8693,2023-04-19,AU,New
8694,2023-03-01,AU,Regular
8695,2023-08-01,US,New
8696,2023-07-25,US,New
8697,2023-09-20,CA,New
8698,2023-08-30,US,Premium
8699,2023-08-15,UK,New
8700,2023-12-15,US,Regular
8701,2023-09-04,UK,Premium
8702,2023-12-22,UK,Premium
