order_id,customer_id,order_date,status
82219,6979,2023-07-21,Completed
82220,6161,2023-01-22,Completed
82221,7411,2023-04-14,Pending
82222,4051,2023-10-13,Shipped
82223,5825,2023-04-30,Shipped
82224,5536,2023-06-02,Completed
82225,2792,2023-11-01,Pending
82226,5095,2023-04-12,Pending
82227,784,2023-12-09,Shipped
82228,1367,2023-04-02,Pending
82229,6112,2023-12-05,Completed
82230,3466,2023-02-10,Pending
82231,1855,2023-09-20,Pending
82232,8281,2023-02-25,Pending
82233,2788,2023-03-21,Pending
82234,5320,2023-12-30,Pending
82235,1674,2023-08-12,Pending
82236,299,2023-07-24,Pending
82237,6123,2023-06-18,Pending
82238,6589,2023-03-08,Completed
82239,832,2023-10-05,Completed
82240,2346,2023-06-03,Shipped
82241,9705,2023-03-02,Shipped
82242,2472,2023-05-03,Shipped
82243,4485,2023-01-01,Completed
82244,6455,2023-12-13,Shipped
82245,4161,2023-10-10,Shipped
82246,7881,2023-05-25,Completed
82247,8355,2023-03-18,Pending
82248,4314,2023-03-07,Completed
82249,9848,2023-11-20,Pending
82250,5257,2023-09-23,Completed
82251,9267,2023-03-28,Shipped
82252,6555,2023-08-18,Pending
82253,9809,2023-02-11,Pending
82254,7781,2023-07-31,Completed
82255,4216,2023-11-09,Completed
82256,2047,2023-01-13,Pending
82257,4645,2023-01-16,Pending
82258,7290,2023-10-04,Completed
82259,3539,2023-03-05,Shipped
82260,6533,2023-10-15,Completed
82261,7123,2023-11-22,Shipped
82262,1402,2023-02-20,Shipped
82263,5480,2023-10-04,Pending
82264,5421,2023-12-19,Completed
82265,1621,2023-02-08,Shipped
82266,5962,2023-10-11,Shipped
82267,8247,2023-06-22,Pending
82268,2326,2023-12-01,Completed
82269,5897,2023-03-28,Shipped
82270,4325,2023-12-01,Pending
82271,1686,2023-05-28,Shipped
82272,6977,2023-10-11,Completed
82273,8821,2023-10-14,Shipped
82274,2928,2023-08-11,Pending
82275,2376,2023-05-04,Pending
82276,339,2023-05-14,Completed
82277,3267,2023-08-07,Pending
82278,6761,2023-03-22,Completed
82279,9722,2023-12-13,Completed
82280,6309,2023-09-15,Pending
82281,6073,2023-10-24,Completed
82282,4278,2023-09-15,Completed
82283,317,2023-11-22,Shipped
82284,8610,2023-09-06,Pending
82285,9065,2023-12-27,Pending
82286,1424,2023-01-14,Completed
82287,713,2023-09-17,Completed
82288,2002,2023-01-03,Shipped
82289,2568,2023-12-20,Pending
82290,2165,2023-01-18,Pending
82291,3019,2023-03-05,Completed
82292,2572,2023-04-14,Pending
82293,452,2023-07-31,Pending
82294,2156,2023-03-19,Shipped
82295,7992,2023-12-07,Completed
82296,7649,2023-04-05,Completed
82297,8141,2023-12-09,Shipped
82298,4098,2023-05-15,Pending
82299,7174,2023-03-13,Pending
82300,8006,2023-03-24,Pending
82301,1337,2023-07-24,Pending
82302,5611,2023-01-09,Shipped
82303,1114,2023-11-12,Completed
82304,3021,2023-03-09,Shipped
82305,3925,2023-05-28,Shipped
82306,575,2023-01-11,Shipped
82307,8967,2023-12-27,Shipped
82308,9564,2023-09-04,Completed
82309,9985,2023-01-16,Completed
82310,6164,2023-01-17,Completed
82311,9472,2023-03-13,Pending
82312,5677,2023-12-14,Shipped
82313,6732,2023-10-28,Shipped
82314,5445,2023-10-29,Pending
82315,9821,2023-07-26,Completed
82316,1954,2023-09-26,Completed
82317,6374,2023-01-15,Completed
82318,9143,2023-12-16,Pending
82319,4782,2023-04-25,Completed
82320,3547,2023-09-06,Pending
82321,8948,2023-09-06,Shipped
82322,9893,2023-09-11,Pending
82323,3179,2023-04-19,Pending
82324,391,2023-11-10,Completed
82325,2044,2023-10-30,Completed
82326,6093,2023-08-17,Shipped
82327,5874,2023-09-04,Completed
82328,7914,2023-09-23,Pending
82329,6087,2023-06-25,Completed
82330,6016,2023-05-14,Pending
82331,6294,2023-11-10,Completed
82332,5380,2023-01-16,Pending
82333,3839,2023-08-06,Pending
82334,7079,2023-02-26,Shipped
82335,1204,2023-04-14,Pending
82336,2766,2023-08-13,Pending
82337,9574,2023-06-05,Completed
82338,8991,2023-12-04,Pending
82339,7677,2023-06-13,Pending
82340,1213,2023-10-21,Shipped
82341,6428,2023-06-09,Completed
82342,8189,2023-01-08,Completed
82343,2606,2023-07-23,Completed
82344,8955,2023-07-07,Shipped
82345,5227,2023-07-22,Pending
82346,3711,2023-11-26,Completed
82347,826,2023-11-09,Completed
82348,1650,2023-09-12,Shipped
82349,330,2023-04-26,Shipped
82350,3237,2023-06-24,Pending
82351,1403,2023-02-06,Completed
82352,4442,2023-03-04,Completed
82353,4350,2023-03-30,Pending
82354,4763,2023-09-01,Completed
82355,1661,2023-01-20,Shipped
82356,8072,2023-07-10,Completed
82357,9891,2023-10-14,Pending
82358,1705,2023-05-17,Pending
82359,4200,2023-12-11,Shipped
82360,1629,2023-06-14,Shipped
82361,9577,2023-10-09,Pending
82362,8789,2023-04-20,Shipped
82363,2529,2023-11-18,Shipped
82364,977,2023-04-19,Shipped
82365,3433,2023-06-20,Pending
82366,9414,2023-06-20,Completed
82367,2744,2023-01-30,Completed
82368,9783,2023-11-29,Pending
82369,3006,2023-07-21,Completed
82370,6083,2023-02-01,Shipped
82371,514,2023-04-25,Pending
82372,7199,2023-09-30,Completed
82373,4299,2023-07-21,Completed
82374,8055,2023-04-17,Shipped
82375,8742,2023-04-13,Shipped
82376,4776,2023-10-28,Completed
82377,6482,2023-07-22,Shipped
82378,1691,2023-04-06,Completed
82379,1800,2023-10-07,Pending
82380,1920,2023-12-29,Shipped
82381,6506,2023-11-18,Completed
82382,6447,2023-05-20,Completed
82383,1098,2023-03-17,Pending
82384,8246,2023-07-19,Pending
82385,5209,2023-06-18,Pending
82386,8112,2023-04-11,Shipped
82387,333,2023-07-03,Shipped
82388,833,2023-09-30,Completed
82389,5693,2023-01-19,Shipped
82390,8628,2023-06-08,Shipped
82391,4187,2023-01-21,Shipped
82392,5963,2023-10-14,Shipped
82393,9073,2023-08-21,Shipped
82394,6299,2023-01-03,Completed
82395,8539,2023-02-06,Pending
82396,6235,2023-09-24,Shipped
82397,1712,2023-01-19,Completed
82398,7064,2023-08-22,Shipped
82399,2640,2023-05-25,Pending
82400,1995,2023-05-26,Completed
82401,4005,2023-05-03,Shipped
82402,2124,2023-09-17,Shipped
82403,5758,2023-05-19,Completed
82404,9819,2023-09-03,Shipped
82405,959,2023-11-05,Shipped
82406,6132,2023-12-02,Pending
82407,3649,2023-11-10,Completed
82408,8591,2023-09-08,Shipped
82409,5053,2023-10-05,Shipped
82410,2503,2023-03-11,Pending
82411,675,2023-02-14,Completed
82412,9924,2023-12-27,Pending
82413,2246,2023-05-13,Shipped
82414,3818,2023-04-13,Pending
82415,6243,2023-11-16,Completed
82416,2163,2023-08-22,Pending
82417,9965,2023-08-06,Pending
82418,8724,2023-06-14,Completed
82419,4571,2023-11-14,Pending
82420,1982,2023-11-16,Completed
82421,9213,2023-01-21,Shipped
82422,2622,2023-09-29,Shipped
82423,8687,2023-04-16,Pending
82424,4915,2023-12-03,Shipped
82425,6361,2023-07-23,Completed
82426,145,2023-10-28,Pending
82427,7026,2023-07-26,Shipped
82428,5507,2023-09-05,Shipped
82429,2071,2023-01-26,Pending
82430,1629,2023-08-14,Completed
82431,3779,2023-02-28,Shipped
82432,1408,2023-12-29,Pending
82433,2826,2023-05-15,Shipped
82434,3641,2023-04-14,Pending
82435,7711,2023-07-26,Pending
82436,5885,2023-06-02,Completed
82437,77,2023-07-19,Shipped
82438,6503,2023-04-06,Shipped
82439,6124,2023-09-30,Completed
82440,6416,2023-01-05,Shipped
82441,7480,2023-08-23,Completed
82442,6586,2023-05-21,Pending
82443,1922,2023-01-27,Pending
82444,1962,2023-11-28,Completed
82445,3453,2023-11-16,Pending
82446,9063,2023-11-28,Completed
82447,4756,2023-02-20,Shipped
82448,7656,2023-11-11,Shipped
82449,354,2023-12-04,Shipped
82450,4097,2023-07-08,Completed
82451,4978,2023-06-16,Pending
82452,1034,2023-10-24,Shipped
82453,9299,2023-01-11,Pending
82454,2454,2023-10-24,Shipped
82455,6301,2023-09-01,Completed
82456,5471,2023-09-05,Completed
82457,253,2023-01-20,Completed
82458,288,2023-01-16,Completed
82459,9277,2023-09-28,Completed
82460,7091,2023-09-09,Pending
82461,2134,2023-05-01,Completed
82462,2821,2023-07-15,Shipped
82463,5405,2023-05-13,Shipped
82464,3255,2023-06-20,Completed
82465,9106,2023-05-16,Completed
82466,5998,2023-12-29,Shipped
82467,9059,2023-10-11,Pending
82468,3544,2023-06-28,Completed
82469,8000,2023-10-27,Completed
82470,3635,2023-05-14,Completed
82471,2644,2023-04-01,Pending
82472,6502,2023-10-20,Completed
82473,6486,2023-12-20,Pending
82474,5644,2023-11-19,Pending
82475,7735,2023-12-16,Shipped
82476,463,2023-02-24,Pending
82477,7403,2023-09-08,Shipped
82478,2026,2023-04-20,Completed
82479,4149,2023-02-11,Pending
82480,1289,2023-10-09,Pending
82481,8739,2023-08-29,Completed
82482,2850,2023-04-27,Completed
82483,1675,2023-08-20,Completed
82484,4520,2023-10-20,Completed
82485,5673,2023-11-23,Shipped
82486,5542,2023-04-19,Completed
82487,1992,2023-03-14,Completed
82488,5487,2023-05-09,Completed
82489,6287,2023-10-21,Shipped
82490,5044,2023-12-18,Pending
82491,622,2023-10-02,Pending
82492,3702,2023-02-23,Shipped
82493,4039,2023-12-23,Completed
82494,2001,2023-07-15,Completed
82495,9971,2023-05-18,Completed
82496,6252,2023-12-18,Pending
82497,8581,2023-07-08,Pending
82498,608,2023-10-30,Pending
82499,951,2023-03-08,Pending
82500,4517,2023-03-04,Shipped
82501,9307,2023-08-11,Shipped
82502,2253,2023-03-26,Completed
82503,1119,2023-03-10,Shipped
82504,8400,2023-01-23,Pending
82505,2439,2023-08-18,Shipped
82506,2731,2023-02-28,Pending
82507,9079,2023-10-16,Shipped
82508,8663,2023-08-30,Pending
82509,3467,2023-03-18,Completed
82510,6711,2023-04-27,Shipped
82511,828,2023-05-13,Shipped
82512,6096,2023-12-23,Completed
82513,7045,2023-05-16,Pending
82514,9312,2023-07-11,Shipped
82515,3248,2023-11-30,Shipped
82516,4568,2023-10-14,Pending
82517,1995,2023-10-06,Completed
82518,4767,2023-05-15,Pending
82519,2649,2023-06-26,Completed
82520,2288,2023-12-07,Pending
82521,4906,2023-03-30,Completed
82522,8424,2023-03-26,Completed
82523,6013,2023-06-24,Shipped
82524,7693,2023-04-22,Completed
82525,6459,2023-10-27,Pending
82526,7417,2023-12-13,Shipped
82527,5662,2023-01-25,Pending
82528,4924,2023-10-18,Pending
82529,1661,2023-12-06,Pending
82530,1919,2023-01-05,Pending
82531,3048,2023-01-22,Completed
82532,3923,2023-12-12,Pending
82533,3636,2023-06-24,Shipped
82534,8174,2023-09-07,Pending
82535,1708,2023-08-23,Pending
82536,6752,2024-01-01,Completed
82537,256,2023-03-27,Completed
82538,6018,2023-10-02,Shipped
82539,1219,2023-04-27,Shipped
82540,7088,2023-05-16,Completed
82541,1415,2023-09-03,Shipped
82542,8626,2023-07-30,Completed
82543,2998,2023-01-26,Completed
82544,6869,2023-03-09,Shipped
82545,9302,2023-06-04,Shipped
82546,6629,2023-08-16,Completed
82547,8050,2023-09-08,Pending
82548,7466,2023-03-10,Pending
82549,3886,2023-09-17,Completed
82550,3903,2023-12-05,Pending
82551,5777,2023-10-03,Pending
82552,2285,2023-04-04,Completed
82553,4445,2023-08-09,Pending
82554,9399,2023-10-05,Shipped
82555,7491,2023-11-17,Completed
82556,1032,2023-01-26,Pending
82557,3821,2023-05-29,Pending
82558,4039,2023-08-09,Completed
82559,1924,2023-07-13,Completed
82560,1591,2023-12-08,Pending
82561,2439,2023-10-08,Completed
82562,5378,2023-02-04,Pending
82563,6012,2023-01-31,Pending
82564,8313,2023-09-13,Pending
82565,1240,2023-08-24,Pending
82566,9160,2023-05-08,Shipped
82567,9297,2023-06-12,Pending
82568,8222,2023-01-02,Shipped
82569,9703,2023-04-30,Completed
82570,8759,2023-05-12,Pending
82571,9633,2023-12-08,Shipped
82572,7085,2023-04-29,Pending
82573,1365,2023-05-02,Pending
82574,252,2023-12-05,Shipped
82575,1320,2023-09-22,Pending
82576,2770,2023-08-24,Shipped
82577,915,2023-04-17,Completed
82578,8369,2023-06-30,Shipped
82579,6958,2023-02-07,Shipped
82580,9643,2023-01-03,Pending
82581,61,2023-06-10,Pending
82582,1309,2023-10-19,Shipped
82583,5876,2023-07-31,Pending
82584,8567,2023-06-07,Pending
82585,1943,2023-12-13,Shipped
82586,5028,2023-10-24,Shipped
82587,3040,2023-05-05,Shipped
82588,9484,2023-06-24,Completed
82589,7348,2023-01-06,Shipped
82590,3361,2023-06-11,Pending
82591,1294,2023-03-31,Pending
82592,1684,2023-05-17,Completed
82593,9049,2023-01-03,Pending
82594,3181,2023-06-16,Completed
82595,7154,2023-09-01,Completed
82596,7181,2023-12-19,Shipped
82597,3493,2023-10-02,Completed
82598,9391,2023-02-05,Pending
82599,7678,2023-12-12,Pending
82600,3151,2023-12-22,Pending
82601,9336,2023-08-24,Pending
82602,556,2023-12-03,Shipped
82603,7069,2023-02-22,Shipped
82604,2073,2023-11-26,Completed
82605,8432,2023-04-22,Shipped
82606,2583,2023-02-14,Shipped
82607,9429,2023-04-08,Pending
82608,1927,2023-02-22,Shipped
82609,8562,2023-06-02,Pending
82610,2352,2023-10-03,Shipped
82611,367,2023-11-04,Shipped
82612,2034,2023-08-18,Completed
82613,4693,2023-01-25,Shipped
82614,3239,2023-04-29,Shipped
82615,3152,2023-12-09,Shipped
82616,3586,2023-02-14,Pending
82617,7383,2023-06-20,Completed
82618,7831,2023-10-29,Completed
82619,5445,2023-02-24,Shipped
82620,5945,2023-12-25,Pending
82621,6833,2023-03-21,Shipped
82622,4634,2023-01-24,Shipped
82623,8462,2023-02-27,Shipped
82624,4923,2023-06-13,Pending
82625,4010,2023-10-10,Completed
82626,9518,2023-10-19,Shipped
82627,6342,2023-01-16,Completed
82628,3702,2023-06-06,Pending
82629,4324,2023-05-13,Shipped
82630,1010,2023-06-20,Completed
82631,5289,2023-02-04,Completed
82632,7992,2023-02-19,Completed
82633,9906,2023-12-13,Completed
82634,9883,2023-08-04,Shipped
82635,2708,2023-09-20,Completed
82636,9819,2023-08-31,Shipped
82637,9182,2023-05-28,Pending
82638,7786,2023-11-29,Pending
82639,6100,2023-08-02,Shipped
82640,3257,2023-01-22,Shipped
82641,9959,2023-12-26,Shipped
82642,3028,2023-10-06,Completed
82643,1756,2023-06-25,Pending
82644,1547,2023-08-05,Completed
82645,5196,2023-10-05,Shipped
82646,7037,2023-12-24,Shipped
82647,4934,2023-07-16,Pending
82648,7108,2023-06-28,Completed
82649,9474,2023-02-15,Shipped
82650,6228,2023-05-20,Pending
82651,5632,2023-05-12,Pending
82652,5288,2023-02-19,Shipped
82653,343,2023-12-20,Pending
82654,4876,2023-11-01,Completed
82655,7893,2023-06-05,Completed
82656,8989,2023-09-29,Pending
82657,5033,2023-07-14,Completed
82658,2266,2023-11-09,Completed
82659,7617,2023-01-28,Pending
82660,3363,2023-04-13,Completed
82661,9058,2023-12-25,Pending
82662,7624,2023-04-18,Pending
82663,4847,2023-04-27,Completed
82664,190,2023-05-12,Shipped
82665,4513,2023-02-04,Shipped
82666,9242,2023-09-01,Pending
82667,7221,2023-11-23,Pending
82668,6149,2023-01-16,Completed
82669,7769,2023-11-23,Completed
82670,8360,2023-09-30,Shipped
82671,2502,2023-04-10,Pending
82672,302,2023-11-09,Shipped
82673,6076,2023-12-10,Pending
82674,6871,2023-07-22,Completed
82675,4036,2023-12-31,Pending
82676,4169,2023-12-04,Pending
82677,6312,2023-02-24,Pending
82678,241,2023-08-07,Pending
82679,4584,2023-05-19,Shipped
82680,7531,2023-08-17,Shipped
82681,9786,2023-11-25,Pending
82682,3654,2023-09-19,Completed
82683,2733,2023-04-24,Completed
82684,6321,2023-11-20,Completed
82685,4156,2023-09-13,Pending
82686,7419,2023-10-04,Shipped
82687,1456,2023-10-10,Shipped
82688,3522,2023-03-26,Shipped
82689,6434,2023-06-16,Completed
82690,7433,2023-12-28,Completed
82691,6942,2023-05-03,Completed
82692,148,2023-06-13,Completed
82693,2967,2023-10-05,Completed
82694,4653,2023-01-03,Shipped
82695,8502,2023-02-21,Completed
82696,7316,2023-03-14,Completed
82697,5673,2023-08-28,Completed
82698,8851,2023-05-16,Completed
82699,2233,2023-03-28,Completed
82700,1471,2023-07-25,Completed
82701,7620,2023-04-05,Shipped
82702,5393,2023-06-25,Completed
82703,2514,2023-01-29,Pending
82704,6719,2023-11-01,Completed
82705,6546,2023-02-05,Pending
82706,5960,2023-04-25,Completed
82707,5456,2023-08-27,Pending
82708,868,2023-02-25,Completed
82709,6633,2023-12-12,Pending
82710,5350,2023-05-20,Completed
82711,2173,2023-01-30,Completed
82712,609,2023-01-25,Completed
82713,9794,2023-09-12,Shipped
82714,3241,2023-09-18,Pending
82715,7167,2023-02-18,Completed
82716,5128,2023-08-16,Completed
82717,832,2023-12-14,Shipped
82718,134,2023-04-10,Completed
82719,5747,2023-04-24,Completed
82720,8896,2023-07-17,Shipped
82721,1059,2023-07-05,Pending
82722,4447,2023-11-24,Completed
82723,8046,2023-08-28,Completed
82724,3769,2023-11-17,Completed
82725,4229,2023-07-15,Shipped
82726,736,2023-11-29,Pending
82727,3691,2023-06-07,Pending
82728,4093,2023-12-23,Shipped
82729,7990,2023-01-29,Pending
82730,4421,2023-04-06,Completed
82731,2634,2023-05-29,Completed
82732,2482,2023-03-28,Completed
82733,5504,2023-08-03,Pending
82734,9818,2023-08-09,Completed
82735,1803,2023-08-05,Completed
82736,615,2023-12-08,Shipped
82737,7959,2023-07-11,Pending
82738,1557,2023-05-09,Shipped
82739,408,2023-07-31,Shipped
82740,3422,2023-07-17,Completed
82741,5442,2023-07-15,Shipped
82742,8085,2023-06-28,Pending
82743,3472,2023-08-29,Pending
82744,7025,2023-05-23,Shipped
82745,8094,2023-12-13,Pending
82746,47,2023-12-07,Pending
82747,164,2023-02-28,Completed
82748,3862,2023-06-29,Completed
82749,7346,2023-05-24,Completed
82750,9968,2023-01-07,Completed
82751,516,2023-09-27,Shipped
82752,2294,2023-11-14,Shipped
82753,2127,2023-08-29,Completed
82754,6859,2023-07-11,Pending
82755,813,2023-08-18,Shipped
82756,3431,2023-10-31,Shipped
82757,3100,2023-07-23,Pending
82758,2003,2023-01-23,Pending
82759,5627,2023-10-18,Shipped
82760,6238,2023-12-04,Shipped
82761,4700,2023-08-31,Completed
82762,7097,2023-07-08,Completed
82763,6932,2023-06-02,Pending
82764,674,2023-05-28,Shipped
82765,3596,2023-11-26,Pending
82766,275,2023-07-15,Pending
82767,2542,2023-06-24,Shipped
82768,2376,2023-09-08,Pending
82769,4177,2023-02-24,Pending
82770,426,2023-05-30,Pending
82771,5906,2023-11-16,Shipped
82772,6045,2023-03-16,Completed
82773,2646,2023-08-28,Pending
82774,7596,2023-02-16,Pending
82775,5403,2023-09-06,Completed
82776,1505,2023-10-08,Completed
82777,2933,2023-11-10,Pending
82778,6788,2023-11-12,Shipped
82779,8813,2023-12-27,Pending
82780,2851,2024-01-01,Shipped
82781,1394,2023-10-14,Pending
82782,3694,2023-09-26,Completed
82783,8771,2023-01-24,Shipped
82784,8955,2023-07-13,Shipped
82785,6350,2023-08-28,Shipped
82786,3313,2023-12-16,Pending
82787,2246,2023-03-26,Pending
82788,4542,2023-01-06,Pending
82789,4996,2023-06-19,Pending
82790,9080,2023-05-02,Pending
82791,6080,2023-01-29,Pending
82792,6737,2023-02-27,Completed
82793,8911,2023-05-24,Completed
82794,8539,2023-01-04,Completed
82795,6945,2023-12-15,Completed
82796,5496,2023-01-06,Shipped
82797,6208,2023-06-08,Pending
82798,8281,2023-07-17,Shipped
82799,4773,2023-11-13,Completed
82800,5739,2023-06-10,Pending
82801,2836,2023-10-11,Completed
82802,9188,2023-07-06,Completed
82803,2017,2023-09-22,Shipped
82804,4945,2023-05-05,Completed
82805,8397,2023-04-18,Shipped
82806,3526,2023-12-30,Completed
82807,3425,2023-05-16,Pending
82808,73,2023-02-28,Completed
82809,5153,2023-02-22,Pending
82810,3768,2023-04-29,Pending
82811,4502,2023-08-05,Shipped
82812,1089,2023-08-11,Completed
82813,219,2023-07-04,Shipped
82814,8419,2023-06-06,Shipped
82815,1390,2023-11-22,Shipped
82816,1315,2023-02-23,Shipped
82817,455,2023-07-20,Pending
82818,3416,2023-08-02,Pending
82819,9434,2023-09-05,Shipped
82820,1646,2023-09-11,Shipped
82821,3350,2023-01-13,Shipped
82822,216,2023-03-22,Shipped
82823,8633,2023-06-01,Pending
82824,6283,2023-02-01,Shipped
82825,579,2023-11-19,Shipped
82826,4241,2023-02-07,Shipped
82827,9832,2023-10-17,Shipped
82828,1714,2023-12-10,Pending
82829,6603,2023-05-25,Completed
82830,1467,2023-02-04,Pending
82831,4003,2023-05-20,Pending
82832,4690,2023-09-03,Shipped
82833,4816,2023-05-02,Pending
82834,7565,2023-12-10,Completed
82835,6603,2023-03-25,Shipped
82836,6751,2023-04-01,Pending
82837,183,2023-07-27,Pending
82838,5283,2023-07-19,Shipped
82839,2791,2023-10-31,Completed
82840,3387,2023-09-10,Completed
82841,1985,2023-08-11,Shipped
82842,328,2023-08-16,Pending
82843,6612,2023-06-26,Shipped
82844,2531,2023-01-07,Shipped
82845,5849,2023-09-07,Completed
82846,1989,2023-07-21,Shipped
82847,336,2023-04-21,Completed
82848,1629,2023-09-13,Completed
82849,6144,2023-09-06,Shipped
82850,6906,2023-12-21,Pending
82851,5832,2023-09-14,Pending
82852,7600,2023-08-30,Pending
82853,169,2023-04-30,Pending
82854,3713,2023-11-22,Shipped
82855,9327,2023-12-09,Pending
82856,4697,2023-05-02,Shipped
82857,8588,2023-01-21,Completed
82858,5708,2023-11-09,Shipped
82859,8916,2023-09-03,Completed
82860,7245,2023-04-03,Shipped
82861,8406,2023-05-30,Completed
82862,1843,2023-06-25,Pending
82863,3352,2023-03-12,Shipped
82864,2956,2023-05-27,Shipped
82865,6288,2023-10-04,Pending
82866,3606,2023-04-25,Pending
82867,4423,2023-11-27,Pending
82868,2857,2023-03-01,Pending
82869,8403,2023-10-14,Pending
82870,7842,2023-03-15,Shipped
82871,2089,2023-07-09,Shipped
82872,7392,2023-07-14,Shipped
82873,9381,2023-03-24,Completed
82874,3423,2023-07-18,Completed
82875,8241,2023-08-20,Completed
82876,4072,2023-08-17,Completed
82877,7182,2023-08-24,Completed
82878,2316,2023-05-14,Completed
82879,5743,2023-07-31,Completed
82880,5118,2023-07-23,Completed
82881,9149,2023-11-15,Shipped
82882,5196,2023-09-02,Shipped
82883,6697,2023-03-15,Pending
82884,5834,2023-11-09,Shipped
82885,6404,2023-01-22,Pending
82886,512,2023-08-03,Completed
82887,9032,2023-06-28,Shipped
82888,8414,2023-11-21,Completed
82889,6175,2023-09-12,Completed
82890,7690,2023-07-17,Shipped
82891,5045,2023-12-25,Completed
82892,1911,2023-11-13,Completed
82893,127,2023-08-13,Shipped
82894,1441,2023-07-07,Shipped
82895,3389,2023-03-01,Shipped
82896,5517,2023-05-12,Completed
82897,3125,2023-09-07,Pending
82898,9751,2023-10-12,Pending
82899,7536,2023-01-17,Completed
82900,817,2023-07-14,Completed
82901,2272,2023-09-11,Completed
82902,8135,2023-11-09,Completed
82903,9568,2023-11-10,Pending
82904,2281,2023-08-14,Shipped
82905,7631,2023-10-07,Completed
82906,5230,2023-07-10,Completed
82907,4550,2023-11-15,Shipped
82908,1042,2023-08-10,Pending
82909,3452,2023-05-07,Shipped
82910,8063,2023-09-29,Pending
82911,2090,2023-07-26,Completed
82912,24,2023-07-17,Shipped
82913,6526,2023-12-19,Pending
82914,3961,2023-01-04,Shipped
82915,1654,2023-01-18,Shipped
82916,2106,2023-10-01,Pending
82917,7764,2023-11-22,Shipped
82918,9782,2023-05-02,Shipped
82919,4728,2023-12-10,Shipped
82920,2260,2023-03-23,Pending
82921,8625,2023-08-01,Pending
82922,3029,2023-12-19,Pending
82923,5327,2023-11-25,Shipped
82924,5438,2023-10-04,Shipped
82925,844,2023-08-06,Pending
82926,1186,2023-06-02,Pending
82927,1443,2023-07-22,Pending
82928,10000,2023-11-16,Pending
82929,9990,2023-02-13,Pending
82930,5221,2023-10-10,Pending
82931,2755,2023-01-08,Shipped
82932,8666,2023-03-30,Shipped
82933,754,2023-08-11,Pending
82934,7254,2023-07-15,Shipped
82935,9390,2023-03-18,Shipped
82936,3592,2023-05-08,Shipped
82937,5999,2023-09-01,Completed
82938,207,2023-06-10,Pending
82939,9674,2023-01-17,Shipped
82940,9765,2023-09-19,Completed
82941,6767,2023-03-25,Completed
82942,1665,2023-09-21,Shipped
82943,5409,2023-08-18,Pending
82944,576,2023-12-20,Pending
82945,9421,2023-09-17,Completed
82946,1432,2023-05-14,Pending
82947,4104,2023-09-29,Shipped
82948,8797,2023-09-07,Pending
82949,8036,2023-11-21,Pending
82950,4402,2023-11-14,Shipped
82951,2339,2023-07-20,Pending
82952,8753,2023-08-09,Shipped
82953,6335,2023-08-31,Shipped
82954,8362,2023-09-23,Shipped
82955,9161,2023-04-13,Completed
82956,8977,2023-12-28,Pending
82957,8974,2023-12-18,Shipped
82958,1514,2023-01-02,Shipped
82959,2524,2023-10-20,Shipped
82960,4376,2023-10-19,Pending
82961,9914,2023-01-03,Pending
82962,7856,2023-12-18,Shipped
82963,7032,2023-02-13,Completed
82964,5065,2023-09-18,Pending
82965,6020,2023-12-27,Completed
82966,9073,2023-04-09,Shipped
82967,3937,2023-09-24,Pending
82968,9960,2023-01-10,Pending
82969,1467,2023-03-15,Pending
82970,1061,2023-05-13,Completed
82971,5341,2023-02-15,Shipped
82972,5867,2023-05-07,Pending
82973,7963,2023-11-20,Shipped
82974,9404,2023-08-27,Completed
82975,4771,2023-01-19,Pending
82976,8689,2023-10-18,Pending
82977,896,2023-04-28,Completed
82978,1626,2023-11-28,Shipped
82979,1772,2023-07-31,Shipped
82980,8961,2023-12-27,Pending
82981,3017,2023-09-05,Shipped
82982,5114,2023-04-08,Completed
82983,5236,2023-02-27,Completed
82984,6558,2023-08-11,Pending
82985,7025,2023-12-21,Pending
82986,8610,2023-02-15,Pending
82987,6250,2023-08-13,Completed
82988,4954,2023-11-28,Pending
82989,9537,2023-09-13,Pending
82990,7070,2023-09-14,Shipped
82991,6707,2023-08-26,Pending
82992,4458,2023-10-18,Pending
82993,4330,2023-09-04,Completed
82994,4714,2023-12-08,Completed
82995,4343,2023-07-24,Completed
82996,1936,2023-01-24,Pending
82997,2481,2023-06-11,Pending
82998,2746,2023-01-19,Pending
82999,5504,2023-06-19,Pending
83000,802,2023-06-07,Pending
83001,5537,2023-08-09,Pending
83002,6287,2023-07-02,Completed
83003,4167,2023-05-07,Completed
83004,8514,2023-03-26,Shipped
83005,1634,2023-12-15,Completed
83006,3204,2023-03-14,Pending
83007,3451,2023-08-02,Shipped
83008,3254,2023-04-30,Completed
83009,3354,2024-01-01,Shipped
83010,7786,2023-07-14,Shipped
83011,1440,2023-12-26,Pending
83012,7156,2023-12-31,Shipped
83013,8429,2023-03-18,Shipped
83014,2397,2023-04-19,Completed
83015,5296,2023-08-27,Shipped
83016,923,2024-01-01,Shipped
83017,7161,2023-04-04,Shipped
83018,5930,2023-01-07,Shipped
83019,9599,2023-09-29,Shipped
83020,9542,2023-04-11,Pending
83021,2440,2023-11-14,Shipped
83022,8867,2023-01-04,Pending
83023,3244,2023-03-18,Pending
83024,1323,2023-11-18,Pending
83025,4796,2023-01-04,Pending
83026,9373,2023-03-12,Shipped
83027,6080,2023-07-01,Completed
83028,8647,2023-09-11,Completed
83029,6576,2023-02-22,Shipped
